-0.119739056	-0.028770434	-0.07701007	0.12529095	0.51685643	0.6597407	-0.45065305	0.52234095	0.15988651	0.13585614	0.17229918	0.28638047	0.104331575	-0.15454286	0.032766696	-0.028728858	0.30585042	-0.12720314	0.054944854	-0.10666841	-0.08483463	-0.6237601	-0.29595292	0.0797392	-0.025965214	-0.07962496	-0.4732382	-0.5250017	-0.16397291	0.115477264	-0.30556017	-0.0062207785	-0.08188768	0.042458	0.33037886	-0.106174886	0.11744748	-0.28323755	0.009125587	0.06388345	-0.5701839	0.19012685	-0.45279792	-0.1508282	0.1838773	-0.35799518	-0.31884682	0.2704617	-0.06535018	-0.30622715	-0.28449914	-0.002036012	0.30909535	-0.35335425	-0.059359584	0.10560489	0.3666693	-0.03005114	0.12559092	0.022729661	-0.49012807	0.025910437	-0.19231553	-0.049970035	0.29428098	0.26782307	0.22659834	-0.13440222	0.27104247	0.11867907	0.0027072472	0.20067124	0.098970845	-0.0080848755	-0.113135986	0.08232529	0.35174567	0.18927372	-0.13488707	-0.1995677	-0.025525266	-0.3739395	0.104635544	0.03463355	0.28739753	-0.024619637	0.29948345	0.10021953	0.13866429	0.1616633	0.2685405	-0.3471002	-0.27872172	0.110358275	-0.2898543	-0.21805972	0.15422265	0.14227735	0.15986432	-0.45896032	-0.08742134	-0.8008228	-0.71967363	-0.24012583	-0.042674936	-0.07570316	-0.35779312	-0.094497345	0.39446667	0.287058	-0.100107774	0.3071932	0.117178276	0.028903987	-0.16827369	0.25692853	-0.45655873	-0.14764392	0.28368554	-0.17496815	-0.23220569	-0.43070891	0.3520222	0.04635319	-0.052493084	0.6607484	0.06817379	0.24522723
0.1228198	0.07536811	0.18175977	0.03091484	0.2992854	0.09849745	0.2019909	0.1429334	0.082978606	-0.19016853	-0.08191419	0.182094	-0.09871957	-0.008475984	0.039244466	-0.05995613	0.09908624	-0.045233313	-0.10867977	0.018168833	0.11717805	-0.142596	-0.24371727	-0.04377278	-0.13634785	0.15216061	0.01723135	-0.14904861	-0.0018314039	-0.088356644	-0.019503197	-0.06831799	0.09762389	-0.09839396	-0.009327939	0.14530082	-0.18122104	-0.03424102	0.13686779	0.0077868234	-0.027188433	-0.2602905	-0.13849905	-0.19137374	0.08673822	-0.035501238	-0.055093538	0.44099298	-0.3187892	0.14147064	-0.17809132	-0.13253045	0.2464736	0.011438275	-0.08040281	-0.13513729	-0.063909605	0.17816949	0.12168665	0.31314623	-0.056121238	0.20655717	-0.11390635	-0.15730861	0.058595456	-0.16176316	-0.15822402	-0.15731525	-0.16218533	0.006280897	0.23183806	-0.1049587	-0.02225376	-0.060998052	0.094337046	0.28005248	0.31438026	0.09900645	0.028114486	0.075112	0.081555456	-0.10892201	0.20814547	0.02233325	0.03775694	-0.065746665	-0.15423036	0.039451495	0.1040425	0.05734919	-0.3496028	-0.15219793	-0.391975	0.052425407	-0.051602077	-0.25870925	0.09568603	0.013844908	-0.09046312	-0.37829983	-0.16411693	0.06052426	-0.18806781	-0.115324974	0.007856104	-0.02740028	0.053377315	0.15046653	-0.13016209	-0.008240935	-0.07420268	0.21248591	0.21752627	-0.24361403	-0.3867127	0.06378916	-0.12234292	0.049651735	0.034155805	0.08063311	-0.00468004	0.0003271472	0.06559761	0.009374429	0.045896888	0.052105077	0.1857827	0.11785223
0.68373555	0.5087366	0.46231723	-0.61857444	0.8891744	0.14849481	-0.10822484	0.30615368	0.48942876	-0.14267534	0.45126578	-0.16509709	-0.06519664	-0.5791531	0.15372773	1.2823133	0.5715485	-0.46062985	-0.3982255	-0.119802274	0.028107686	-0.69140214	0.2170609	-0.35436615	-0.20074825	0.61690557	-0.3813736	-0.49418992	-0.34038493	-0.29826644	-0.3234156	-0.5709125	-0.3825571	0.52540666	0.21318565	0.20540026	-0.28775817	-0.30915415	-0.098362066	-0.28270268	-0.18005034	0.19452207	-0.49028596	-0.045889568	0.40732595	-0.6159551	0.21235459	0.056832723	0.15540944	0.17802663	-0.22921643	-0.4827924	-0.39229614	-0.13724723	0.12655498	-0.08282263	0.6938448	0.9308116	-0.11554947	0.2522032	-0.88688874	0.274332	-0.7531129	0.7730316	0.5349869	0.26387656	0.37812042	0.18852296	-0.3736874	-0.2953719	-0.42370445	-0.12838931	0.28847426	-0.37510398	0.47698453	-0.7635541	0.2035648	-0.07437846	-0.46895266	-0.5043433	-0.04973011	-0.19793054	0.6285425	0.5186622	0.020243363	0.173394	0.025922142	0.13539991	-0.12925225	0.0113955	-0.33281055	-0.6471334	-0.4699497	0.032823697	-0.3276206	0.47333106	0.38991812	0.3297341	0.43653482	-0.33353093	-0.12608714	-0.67307186	-0.30114123	0.49189445	0.08065126	-0.0047789305	0.10341945	0.03770896	0.12177509	-0.20386618	0.052392345	0.81964797	-0.50816715	-0.32051373	-0.5919675	0.22746006	-0.41072154	0.20705861	-0.19374207	0.071144946	-0.2790539	0.021307494	0.31495905	0.26935673	-0.08670052	0.48602682	0.40814862	-0.10042918
0.15667741	0.09650607	-0.02130541	0.016785229	-0.017474527	0.18428575	0.5807188	0.1792909	-0.07545635	-0.11639128	-0.10258455	0.059893746	-0.1105724	0.1176017	-0.3387477	-0.09429082	-0.09803555	-0.14591518	-0.26998717	-0.0011596447	0.021217799	-0.07373672	-0.18555182	-0.16138396	-0.40333617	0.21934064	0.15016416	0.06370369	0.003967581	0.16075645	-0.06639958	0.13046557	0.19073637	0.12467768	-0.40421453	0.06753548	-0.20782802	-0.10938395	-0.048080776	-0.23290747	0.14904745	-0.3504421	0.034160364	0.032625727	0.0701601	0.059437323	0.044384982	0.29849032	0.2396884	0.2542091	-0.1030579	0.11985049	0.0076739322	-0.029395474	0.1753792	0.07321854	-0.019680575	0.3048414	0.13857946	0.22196467	-0.063	0.07478326	-0.49928206	-0.0048893197	0.4416292	0.010613021	-0.3458394	0.23148924	-0.29099882	0.22868417	0.35158148	-0.02250661	0.16650186	-0.33645085	0.27111173	0.11811228	-0.17791355	0.0391886	-0.100478664	-0.056750607	-0.1949786	0.07390054	0.16458417	0.31772575	-0.15517204	0.13169657	0.27735654	-0.360869	0.104281686	0.038583685	-0.24250218	0.17416972	-0.018929815	0.0112673035	0.0025200187	0.031201158	-0.23024936	-0.23026401	0.017345253	-0.42579973	-0.5298909	-0.56716585	0.006612804	-0.15356453	-0.11647555	0.21223328	-0.06879079	0.32542384	0.21303974	0.5199641	0.1301538	0.102133416	0.23209438	0.24703719	-0.3921599	0.08526986	-0.26824713	0.06677134	0.31717452	-0.023626683	-0.047436636	-0.10686026	0.34229743	0.059042897	-0.24745403	0.044371784	0.36557275	-0.123284265
0.12924626	0.05775261	0.1456079	0.07918077	0.12291086	0.054902446	0.19776271	-0.017413173	0.13840264	0.03868656	0.10317095	0.24325982	0.03760669	0.10345653	-0.009755887	0.10671313	0.11676437	-0.027071374	-0.39365718	0.14354675	0.06932378	-0.06258588	-0.21078162	-0.072109945	-0.29660517	-0.0987085	0.07418434	-0.15895528	-0.0863135	0.22726068	-0.04089743	-0.078315035	0.12207943	0.001056362	-0.012737689	0.021508988	-0.18178804	-0.15680568	0.043437827	-0.068151355	-0.19590679	-0.08182298	-0.3868866	-0.28778127	0.12886073	-0.11574186	-0.008100792	0.12608655	-0.15721066	0.07461778	-0.09843965	0.0718116	0.2378417	0.056742053	0.017508704	-0.095640026	0.034724835	0.11645325	0.17095135	0.04097704	-0.20632719	0.22297259	-0.4299773	0.047975343	0.22340837	0.0037684606	-0.09949577	-0.062942356	-0.13880156	0.04069669	-0.03397345	0.13584659	0.070086524	-0.039165005	0.19209526	-0.024387073	0.06447984	0.03966335	-0.090077944	-0.1277348	-0.060597286	-0.06734707	0.07466919	0.26489866	-0.2148057	0.024473136	0.01745591	-0.049241424	0.009629892	0.20579077	0.012033275	-0.012177506	-0.23328155	0.0044235345	-0.114111945	-0.08135739	-0.038562827	-0.06781857	0.11678559	-0.038552262	-0.12118794	-0.034893118	-0.043067787	-0.25006613	-0.016337069	-0.01886491	-0.150558	0.036665138	0.20572774	0.14804089	0.017814705	0.028424518	-0.076296546	0.015191111	-0.17579907	0.07028713	-0.013665921	-0.09810105	0.040754408	0.18337381	-0.002951491	-0.05785593	0.2913578	0.006801455	-0.1697618	-0.072644606	0.0846797	0.027911292
0.0074390043	0.17973445	0.11326554	0.026804242	0.27354604	0.15425658	0.1669829	0.16564956	0.27276188	0.05176005	-0.0250078	0.14227362	0.060742237	0.114886284	0.0127036	0.05242366	0.067804955	0.02677121	-0.187288	0.03588397	0.053808957	-0.060844906	-0.10324828	-0.024385495	-0.23591766	0.0547191	-0.09826904	-0.16482913	-0.072281145	0.066394575	-0.118083335	0.041092154	-0.06844305	-0.008627276	0.05201106	0.066154286	-0.13543335	-0.049501125	-0.06663138	0.15763871	-0.20739205	0.060542163	-0.11806608	0.17207125	0.014171189	-0.1309336	-0.0029871082	0.21135157	-0.18884523	-0.036176234	-0.12556522	0.05151806	0.23733437	0.012451633	-0.023093522	-0.013138999	-0.026750032	0.14439541	0.12381187	0.050715685	0.029066168	0.050029527	-0.0026306454	0.09722658	0.13955894	-0.043126263	-7.908864e-06	0.049801905	-0.08397432	0.060851227	-0.03125099	0.06810509	0.037623446	-0.056981843	0.061150238	0.06295969	0.034932133	0.15134804	-0.111879036	0.07828188	0.085963264	-0.13901228	0.0744831	0.13685817	-0.08047446	-0.1974363	0.0024607514	-0.028081054	-0.0051421816	0.05737657	-0.024433976	0.008714797	-0.12412557	-0.040513646	-0.013208851	-0.10981963	-0.041499685	0.121519275	0.024349593	-0.17565751	-0.12603016	-0.170553	-0.18924813	-0.0016575179	0.06345968	0.0012329879	-0.109029934	0.015871858	0.17791203	0.06556687	0.010821173	-0.036929645	0.09612597	0.04408549	-0.14998314	0.050178807	-0.03871932	-0.022759687	0.15264316	0.08376058	-0.15702142	-0.09507333	0.2459586	0.02536615	-0.06328611	0.041536674	0.1958243	0.025864355
0.29099503	-0.011011705	0.079188146	0.0900661	0.24195103	0.23275876	-0.19839287	0.010058888	0.30883628	-0.19352712	-0.12921822	0.46151233	0.22191997	0.101629406	-0.12083822	0.61280084	0.51743734	-0.43821955	-0.22731191	0.15816382	-0.029293789	-0.37330654	-0.3037688	0.013529693	-0.03322201	0.67277694	-0.1090003	-0.49939376	0.11825978	0.199812	0.011896504	-0.2825539	-0.02747181	0.31366348	0.10658737	-0.14305294	-0.03930978	-0.061916884	0.16209053	-0.10678467	0.01678719	0.33386382	-0.2760674	-0.18501124	0.008679737	-0.31301114	0.081664115	-0.15470685	-0.20598209	-0.15616195	-0.3207771	0.094855785	-0.078253284	-0.06741204	0.15005308	-0.36550772	-0.21195622	0.045674827	0.040440723	-0.08291521	-0.58804405	0.21094307	-0.18767151	0.24581775	0.034440536	0.20903821	0.00983296	0.13468708	-0.24181388	-0.2917821	-0.12623768	-0.30410317	0.025790365	-0.27795982	0.257673	-0.054911613	0.26360083	-0.3198416	-0.0678201	0.09855166	-0.17012711	-0.57924545	0.29804823	0.12020375	-0.104124345	0.10786934	0.3298428	0.16451122	0.196683	0.2437505	-0.2662093	0.0015987456	-0.4338969	-0.317578	0.10603361	-0.60457724	0.4980028	0.7116097	0.28037915	-0.12298935	-0.12976149	-0.5660135	-0.7413194	0.11866631	0.19658989	0.09039543	-0.18434966	-0.21635985	0.22888748	0.030118981	-0.033876274	0.55464464	0.0300568	0.04957669	-0.20128271	-0.4211186	-0.39616445	-0.040772866	0.02682408	0.30294558	-0.16149317	-0.40254363	0.3848107	-0.21506275	0.04311484	0.13408785	0.42840335	-0.1005812
0.5857638	-0.30562174	-0.18813598	-0.061111905	0.47943565	0.18025674	0.76241875	0.19869466	0.041034754	-0.18604429	-1.1737447	-0.016158251	0.79120505	0.49068367	0.050698977	0.67589986	0.47357625	-0.44776	-0.41224593	0.81482756	0.243519	-0.7793773	-0.8709142	0.40301082	-0.5515322	0.60589653	-0.2397126	-0.7472934	-0.48703432	0.5742699	0.2800213	-0.45207256	0.21972616	0.28363454	-0.7259787	0.03238516	-1.0634643	-0.119431295	0.33070233	-0.6791499	-0.68174654	0.6133737	-1.4213586	-0.6267516	0.49526587	-0.23238264	-0.06992794	-0.22439392	-0.19841065	-0.4030196	-0.18893707	-0.3723077	-0.6908806	-0.5441397	0.38071173	0.36366448	0.580779	-0.20131618	-0.023489654	0.06464937	-0.32539368	-0.17484501	-0.37387106	0.8000494	0.23416676	0.23766656	-0.5942704	0.6044525	-0.048182108	-0.19915225	-0.34864923	0.18225501	-0.11739716	0.23537974	0.6359858	0.037413176	-0.41316158	0.6322667	-0.46328562	-0.54466355	-0.19408998	-0.25785872	0.75877243	0.6267574	-0.4467455	0.1703363	-0.86237067	0.4006024	1.0617983	-0.42460167	-0.16248868	-0.41104072	-0.8998415	-0.6121146	-0.3484176	-0.0863703	0.56800354	-0.4387443	0.23593724	-1.0367583	0.49411118	-0.19637103	-1.28977	-0.618953	0.151081	-0.06852764	0.38005015	0.8676535	0.20147581	0.4035376	-0.7355066	0.16419165	-0.26989412	-0.41514403	-0.15277879	0.48730543	-0.17660613	-0.39860275	0.38574034	0.73944455	-0.441827	-0.060852405	-0.08792009	0.2685746	-0.50315094	0.21128494	0.8623456	-0.12756172
0.0066741453	0.26346818	0.22585127	-0.4867951	0.47798762	0.3657287	-0.516553	0.40380988	0.3916537	0.21739204	0.18908095	0.2440727	0.078552365	-0.6566503	-0.40677908	0.29893723	0.3620979	0.12676144	-0.36883998	0.12073014	0.010744608	0.11061243	-1.2618212	-0.2841469	-0.5597635	0.3424111	0.003170323	-0.28941306	-0.14391491	0.30286145	-0.62576723	-0.10703193	-0.79570913	0.08696817	0.5626173	0.9879008	-0.46820486	-0.6946609	0.49253595	-0.32525158	0.13736561	-0.17992552	-1.1073163	-0.5536272	0.4632566	0.20045508	-0.059552282	-0.16987076	-0.38646775	-0.8379396	0.36259884	0.05046064	0.13221487	-0.455948	0.33067197	0.11724643	0.2533325	-0.4779639	0.17191415	-0.6614331	-0.26497293	0.8370944	-0.6305334	0.2014082	0.4104075	-0.31999603	-0.0020046183	-0.11075145	-0.080483854	-0.16243255	-0.6071233	0.0688196	0.73756486	-0.14800556	-0.4516248	-0.06675526	0.093506075	-0.26978528	-0.677192	-0.7510541	-0.47779334	-0.26230776	0.13385151	-0.152895	-0.42688933	0.31677377	-0.17373371	-0.9153283	0.14764836	-0.3195613	0.21111381	-0.4511775	-0.58751535	0.075892806	-0.22026806	-0.036739193	0.45846042	0.26790497	0.53419816	-1.1216307	-0.5019292	-0.84193134	-0.58375084	0.15963985	0.22902337	1.1873661	-0.2216319	-0.4964601	0.18090919	-0.088973224	-0.055992592	0.47934708	0.5939343	0.291715	-0.5042312	0.18724383	-0.7534312	0.08793051	0.43729696	0.3571011	0.54728717	0.9526538	0.45244443	0.25921497	-0.8648973	0.87953913	0.20740299	-0.71807283
-0.029827755	0.1391703	-0.011803209	0.08227106	0.5081357	0.24416941	0.16929549	0.3391835	0.4898404	0.12785365	0.005161918	0.2281309	0.065734565	0.15308766	-0.16404958	0.19150424	-0.17877178	-0.35316166	0.20444548	0.14467375	-0.012481353	-0.09224442	-0.3896802	-0.09434722	-0.012329171	0.7426309	-0.077413276	-0.56677324	-0.1339582	0.6267819	0.13884777	-0.46222788	-0.208792	0.13936915	0.18050016	-0.42818844	-0.5290506	-0.53388613	0.020851754	-0.4853852	-0.08448389	-0.10902916	0.20680378	0.47679567	0.13884749	0.0044988343	0.08805293	-0.087983035	0.033458002	-0.035373323	-0.33642668	0.8345307	0.58543617	0.4026819	0.11014293	-0.26049876	-0.056581672	0.2244828	0.23579748	0.039115075	0.21523732	0.09269902	-0.05196774	-0.4477509	-0.45177597	-0.39447817	-0.17734459	0.4495751	-0.11625524	-0.19859159	0.12525317	-0.21273948	0.00820841	0.0071096597	-0.0029536267	0.18663824	-0.36001113	-0.19086123	-0.09353974	0.28703764	-0.21932246	-1.165719	0.49522534	0.48876426	0.4490632	-0.35783744	0.8267108	-0.4139912	0.51245785	-0.16201772	0.12972075	-0.2166348	-0.4523927	-0.34157187	0.22160211	-0.3821169	0.23808587	0.3282458	0.08464645	-0.60956365	0.053287838	-0.910673	-0.46501908	-0.2045066	0.27586606	0.25518683	-0.057880245	0.29123637	0.17659798	0.64637196	-0.03220944	0.5863216	0.025696056	0.04456127	-0.3767596	-0.15449028	-0.25014704	0.26757598	-0.05702492	0.40913123	-0.08628238	0.046616	0.04044103	-0.19441867	-0.32250643	-0.32760918	0.5523642	-0.10285149
